crop ID,soil_type,Seedling Stage,MOI,temp,humidity,result
Carrot,Sandy Soil,Flowering,34,34,49,1
Carrot,Sandy Soil,Flowering,35,35,46,1
Carrot,Sandy Soil,Flowering,36,36,43,1
Carrot,Sandy Soil,Flowering,37,37,40,1
Carrot,Sandy Soil,Flowering,38,38,37,1
Carrot,Sandy Soil,Flowering,39,39,34,1
Carrot,Sandy Soil,Flowering,40,40,31,1
Carrot,Sandy Soil,Flowering,41,25,80,1
Carrot,Sandy Soil,Flowering,42,26,77,1
Carrot,Sandy Soil,Flowering,43,27,74,1
Carrot,Sandy Soil,Flowering,44,28,71,1
Carrot,Sandy Soil,Flowering,45,29,68,1
Carrot,Sandy Soil,Flowering,46,30,65,1
Carrot,Sandy Soil,Flowering,47,31,62,1
Carrot,Sandy Soil,Flowering,48,32,59,1
Carrot,Sandy Soil,Flowering,49,33,56,1
Carrot,Sandy Soil,Flowering,50,34,53,1
Carrot,Sandy Soil,Flowering,51,35,50,1
Carrot,Sandy Soil,Flowering,52,36,47,1
Carrot,Sandy Soil,Flowering,53,37,44,1
Carrot,Sandy Soil,Flowering,54,38,41,1
Carrot,Sandy Soil,Flowering,55,39,38,1
Carrot,Sandy Soil,Flowering,56,40,35,1
Carrot,Sandy Soil,Flowering,57,41,32,1
Carrot,Sandy Soil,Flowering,58,42,29,1
Carrot,Sandy Soil,Flowering,59,43,26,1
Carrot,Sandy Soil,Flowering,60,44,23,1
Carrot,Sandy Soil,Flowering,61,45,20,1
Carrot,Sandy Soil,Flowering,62,46,17,1
Carrot,Sandy Soil,Flowering,63,25,78,1
Carrot,Sandy Soil,Flowering,64,26,75,1
Carrot,Sandy Soil,Flowering,65,27,72,1
Carrot,Sandy Soil,Flowering,66,28,69,1
Carrot,Sandy Soil,Flowering,67,29,66,1
Carrot,Sandy Soil,Flowering,68,30,63,1
Carrot,Sandy Soil,Flowering,69,31,60,1
Carrot,Sandy Soil,Flowering,70,32,57,2
Carrot,Sandy Soil,Flowering,71,33,54,2
Carrot,Sandy Soil,Flowering,72,34,51,2
Carrot,Sandy Soil,Flowering,73,35,48,2
Carrot,Sandy Soil,Flowering,74,36,45,2
Carrot,Sandy Soil,Flowering,75,37,42,2
Carrot,Sandy Soil,Flowering,76,38,39,2
Carrot,Sandy Soil,Flowering,77,39,36,2
Carrot,Sandy Soil,Flowering,78,40,33,2
Carrot,Sandy Soil,Flowering,79,41,30,2
Carrot,Sandy Soil,Flowering,80,42,27,2
Carrot,Sandy Soil,Flowering,81,43,24,0
Carrot,Sandy Soil,Flowering,82,44,21,0
Carrot,Sandy Soil,Flowering,83,45,18,0
Carrot,Sandy Soil,Flowering,84,46,15,0
Carrot,Sandy Soil,Flowering,85,25,76,0
Carrot,Sandy Soil,Flowering,86,26,73,0
Carrot,Sandy Soil,Flowering,87,27,70,0
Carrot,Sandy Soil,Flowering,88,28,67,0
Carrot,Sandy Soil,Flowering,89,29,64,0
Carrot,Sandy Soil,Flowering,90,30,61,0
Carrot,Sandy Soil,Flowering,91,31,58,0
Carrot,Sandy Soil,Flowering,92,32,55,0
Carrot,Sandy Soil,Flowering,93,33,52,0
Carrot,Sandy Soil,Flowering,94,34,49,0
Carrot,Sandy Soil,Flowering,95,35,46,0
Carrot,Sandy Soil,Flowering,96,36,43,0
Carrot,Sandy Soil,Flowering,97,37,40,0
Carrot,Sandy Soil,Flowering,98,38,37,0
Carrot,Sandy Soil,Flowering,99,39,34,0
Carrot,Sandy Soil,Flowering,100,40,31,0
Carrot,Sandy Soil,Pollination,1,25,80,1
Carrot,Sandy Soil,Pollination,2,26,77,1
Carrot,Sandy Soil,Pollination,3,27,74,1
Carrot,Sandy Soil,Pollination,4,28,71,1
Carrot,Sandy Soil,Pollination,5,29,68,1
Carrot,Sandy Soil,Pollination,6,30,65,1
Carrot,Sandy Soil,Pollination,7,31,62,1
Carrot,Sandy Soil,Pollination,8,32,59,1
Carrot,Sandy Soil,Pollination,9,33,56,1
Carrot,Sandy Soil,Pollination,10,34,53,1
Carrot,Sandy Soil,Pollination,11,35,50,1
Carrot,Sandy Soil,Pollination,12,36,47,1
Carrot,Sandy Soil,Pollination,13,37,44,1
Carrot,Sandy Soil,Pollination,14,38,41,1
Carrot,Sandy Soil,Pollination,15,39,38,1
Carrot,Sandy Soil,Pollination,16,40,35,1
Carrot,Sandy Soil,Pollination,17,41,32,1
Carrot,Sandy Soil,Pollination,18,42,29,1
Carrot,Sandy Soil,Pollination,19,43,26,1
Carrot,Sandy Soil,Pollination,20,44,23,1
Carrot,Sandy Soil,Pollination,21,45,20,1
Carrot,Sandy Soil,Pollination,22,46,17,1
Carrot,Sandy Soil,Pollination,23,25,78,1
Carrot,Sandy Soil,Pollination,24,26,75,1
Carrot,Sandy Soil,Pollination,25,27,72,1
Carrot,Sandy Soil,Pollination,26,28,69,1
Carrot,Sandy Soil,Pollination,27,29,66,1
Carrot,Sandy Soil,Pollination,28,30,63,1
Carrot,Sandy Soil,Pollination,29,31,60,1
Carrot,Sandy Soil,Pollination,30,32,57,1
Carrot,Sandy Soil,Pollination,31,33,54,1
Carrot,Sandy Soil,Pollination,32,34,51,1
Carrot,Sandy Soil,Pollination,33,35,48,1
Carrot,Sandy Soil,Pollination,34,36,45,1
Carrot,Sandy Soil,Pollination,35,37,42,1
Carrot,Sandy Soil,Pollination,36,38,39,1
Carrot,Sandy Soil,Pollination,37,39,36,1
Carrot,Sandy Soil,Pollination,38,40,33,1
Carrot,Sandy Soil,Pollination,39,41,30,1
Carrot,Sandy Soil,Pollination,40,42,27,1
Carrot,Sandy Soil,Pollination,41,43,24,1
Carrot,Sandy Soil,Pollination,42,44,21,1
Carrot,Sandy Soil,Pollination,43,45,18,1
Carrot,Sandy Soil,Pollination,44,46,15,1
Carrot,Sandy Soil,Pollination,45,25,76,1
Carrot,Sandy Soil,Pollination,46,26,73,1
Carrot,Sandy Soil,Pollination,47,27,70,1
Carrot,Sandy Soil,Pollination,48,28,67,1
Carrot,Sandy Soil,Pollination,49,29,64,1
Carrot,Sandy Soil,Pollination,50,30,61,1
Carrot,Sandy Soil,Pollination,51,31,58,1
Carrot,Sandy Soil,Pollination,52,32,55,1
Carrot,Sandy Soil,Pollination,53,33,52,1
Carrot,Sandy Soil,Pollination,54,34,49,1
Carrot,Sandy Soil,Pollination,55,35,46,1
Carrot,Sandy Soil,Pollination,56,36,43,1
Carrot,Sandy Soil,Pollination,57,37,40,1
Carrot,Sandy Soil,Pollination,58,38,37,1
Carrot,Sandy Soil,Pollination,59,39,34,1
Carrot,Sandy Soil,Pollination,60,40,31,2
Carrot,Sandy Soil,Pollination,61,25,80,2
Carrot,Sandy Soil,Pollination,62,26,77,2
Carrot,Sandy Soil,Pollination,63,27,74,2
Carrot,Sandy Soil,Pollination,64,28,71,2
Carrot,Sandy Soil,Pollination,65,29,68,2
Carrot,Sandy Soil,Pollination,66,30,65,2
Carrot,Sandy Soil,Pollination,67,31,62,2
Carrot,Sandy Soil,Pollination,68,32,59,2
Carrot,Sandy Soil,Pollination,69,33,56,2
Carrot,Sandy Soil,Pollination,70,34,53,2
Carrot,Sandy Soil,Pollination,71,35,50,0
Carrot,Sandy Soil,Pollination,72,36,47,0
Carrot,Sandy Soil,Pollination,73,37,44,0
Carrot,Sandy Soil,Pollination,74,38,41,0
Carrot,Sandy Soil,Pollination,75,39,38,0
Carrot,Sandy Soil,Pollination,76,40,35,0
Carrot,Sandy Soil,Pollination,77,41,32,0
Carrot,Sandy Soil,Pollination,78,42,29,0
Carrot,Sandy Soil,Pollination,79,43,26,0
Carrot,Sandy Soil,Pollination,80,44,23,0
Carrot,Sandy Soil,Pollination,81,45,20,0
Carrot,Sandy Soil,Pollination,82,46,17,0
Carrot,Sandy Soil,Pollination,83,25,78,0
Carrot,Sandy Soil,Pollination,84,26,75,0
Carrot,Sandy Soil,Pollination,85,27,72,0
Carrot,Sandy Soil,Pollination,86,28,69,0
Carrot,Sandy Soil,Pollination,87,29,66,0
Carrot,Sandy Soil,Pollination,88,30,63,0
Carrot,Sandy Soil,Pollination,89,31,60,0
Carrot,Sandy Soil,Pollination,90,32,57,0
Carrot,Sandy Soil,Pollination,91,33,54,0
Carrot,Sandy Soil,Pollination,92,34,51,0
Carrot,Sandy Soil,Pollination,93,35,48,0
Carrot,Sandy Soil,Pollination,94,36,45,0
Carrot,Sandy Soil,Pollination,95,37,42,0
Carrot,Sandy Soil,Pollination,96,38,39,0
Carrot,Sandy Soil,Pollination,97,39,36,0
Carrot,Sandy Soil,Pollination,98,40,33,0
Carrot,Sandy Soil,Pollination,99,41,30,0
Carrot,Sandy Soil,Pollination,100,42,27,0
Carrot,Clay Soil,Germination,1,43,24,1
Carrot,Clay Soil,Germination,2,44,21,1
Carrot,Clay Soil,Germination,3,45,18,1
Carrot,Clay Soil,Germination,4,46,15,1
Carrot,Clay Soil,Germination,5,25,76,1
Carrot,Clay Soil,Germination,6,26,73,1
Carrot,Clay Soil,Germination,7,27,70,1
Carrot,Clay Soil,Germination,8,28,67,1
Carrot,Clay Soil,Germination,9,29,64,1
Carrot,Clay Soil,Germination,10,30,61,1
Carrot,Clay Soil,Germination,11,31,58,1
Carrot,Clay Soil,Germination,12,32,55,1
Carrot,Clay Soil,Germination,13,33,52,1
Carrot,Clay Soil,Germination,14,34,49,1
Carrot,Clay Soil,Germination,15,35,46,1
Carrot,Clay Soil,Germination,16,36,43,1
Carrot,Clay Soil,Germination,17,37,40,1
Carrot,Clay Soil,Germination,18,38,37,1
Carrot,Clay Soil,Germination,19,39,34,1
Carrot,Clay Soil,Germination,20,40,31,1
Carrot,Clay Soil,Germination,21,25,80,1
Carrot,Clay Soil,Germination,22,26,77,1
Carrot,Clay Soil,Germination,23,27,74,1
Carrot,Clay Soil,Germination,24,28,71,1
Carrot,Clay Soil,Germination,25,29,68,1
Carrot,Clay Soil,Germination,26,30,65,1
Carrot,Clay Soil,Germination,27,31,62,1
Carrot,Clay Soil,Germination,28,32,59,1
Carrot,Clay Soil,Germination,29,33,56,1
Carrot,Clay Soil,Germination,30,34,53,1
Carrot,Clay Soil,Germination,31,35,50,1
Carrot,Clay Soil,Germination,32,36,47,1
Carrot,Clay Soil,Germination,33,37,44,1
Carrot,Clay Soil,Germination,34,38,41,1
Carrot,Clay Soil,Germination,35,39,38,1
Carrot,Clay Soil,Germination,36,40,35,1
Carrot,Clay Soil,Germination,37,41,32,1
Carrot,Clay Soil,Germination,38,42,29,1
Carrot,Clay Soil,Germination,39,43,26,1
Carrot,Clay Soil,Germination,40,44,23,1
Carrot,Clay Soil,Germination,41,45,20,1
Carrot,Clay Soil,Germination,42,46,17,1
Carrot,Clay Soil,Germination,43,25,78,1
Carrot,Clay Soil,Germination,44,26,75,1
Carrot,Clay Soil,Germination,45,27,72,1
Carrot,Clay Soil,Germination,46,28,69,1
Carrot,Clay Soil,Germination,47,29,66,1
Carrot,Clay Soil,Germination,48,30,63,1
Carrot,Clay Soil,Germination,49,31,60,1
Carrot,Clay Soil,Germination,50,32,57,1
Carrot,Clay Soil,Germination,51,33,54,1
Carrot,Clay Soil,Germination,52,34,51,1
Carrot,Clay Soil,Germination,53,35,48,1
Carrot,Clay Soil,Germination,54,36,45,1
Carrot,Clay Soil,Germination,55,37,42,1
Carrot,Clay Soil,Germination,56,38,39,1
Carrot,Clay Soil,Germination,57,39,36,1
Carrot,Clay Soil,Germination,58,40,33,1
Carrot,Clay Soil,Germination,59,41,30,1
Carrot,Clay Soil,Germination,60,42,27,1
Carrot,Clay Soil,Germination,61,43,24,1
Carrot,Clay Soil,Germination,62,44,21,1
Carrot,Clay Soil,Germination,63,45,18,1
Carrot,Clay Soil,Germination,64,46,15,1
Carrot,Clay Soil,Germination,65,25,76,1
Carrot,Clay Soil,Germination,66,26,73,1
Carrot,Clay Soil,Germination,67,27,70,1
Carrot,Clay Soil,Germination,68,28,67,1
Carrot,Clay Soil,Germination,69,29,64,1
Carrot,Clay Soil,Germination,70,30,61,1
Carrot,Clay Soil,Germination,71,31,58,1
Carrot,Clay Soil,Germination,72,32,55,1
Carrot,Clay Soil,Germination,73,33,52,1
Carrot,Clay Soil,Germination,74,34,49,1
Carrot,Clay Soil,Germination,75,35,46,1
Carrot,Clay Soil,Germination,76,36,43,1
Carrot,Clay Soil,Germination,77,37,40,1
Carrot,Clay Soil,Germination,78,38,37,1
Carrot,Clay Soil,Germination,79,39,34,1
Carrot,Clay Soil,Germination,80,40,31,2
Carrot,Clay Soil,Germination,81,25,80,2
Carrot,Clay Soil,Germination,82,26,77,2
Carrot,Clay Soil,Germination,83,27,74,2
Carrot,Clay Soil,Germination,84,28,71,2
Carrot,Clay Soil,Germination,85,29,68,2
Carrot,Clay Soil,Germination,86,30,65,2
Carrot,Clay Soil,Germination,87,31,62,2
Carrot,Clay Soil,Germination,88,32,59,2
Carrot,Clay Soil,Germination,89,33,56,2
Carrot,Clay Soil,Germination,90,34,53,2
Carrot,Clay Soil,Germination,91,35,50,0
Carrot,Clay Soil,Germination,92,36,47,0
Carrot,Clay Soil,Germination,93,37,44,0
Carrot,Clay Soil,Germination,94,38,41,0
Carrot,Clay Soil,Germination,95,39,38,0
Carrot,Clay Soil,Germination,96,40,35,0
Carrot,Clay Soil,Germination,97,41,32,0
Carrot,Clay Soil,Germination,98,42,29,0
Carrot,Clay Soil,Germination,99,43,26,0
Carrot,Clay Soil,Germination,100,44,23,0
Carrot,Clay Soil,Seedling Stage,1,45,20,1
Carrot,Clay Soil,Seedling Stage,2,46,17,1
Carrot,Clay Soil,Seedling Stage,3,25,78,1
Carrot,Clay Soil,Seedling Stage,4,26,75,1
Carrot,Clay Soil,Seedling Stage,5,27,72,1
Carrot,Clay Soil,Seedling Stage,6,28,69,1
Carrot,Clay Soil,Seedling Stage,7,29,66,1
Carrot,Clay Soil,Seedling Stage,8,30,63,1
Carrot,Clay Soil,Seedling Stage,9,31,60,1
Carrot,Clay Soil,Seedling Stage,10,32,57,1
Carrot,Clay Soil,Seedling Stage,11,33,54,1
Carrot,Clay Soil,Seedling Stage,12,34,51,1
Carrot,Clay Soil,Seedling Stage,13,35,48,1
Carrot,Clay Soil,Seedling Stage,14,36,45,1
Carrot,Clay Soil,Seedling Stage,15,37,42,1
Carrot,Clay Soil,Seedling Stage,16,38,39,1
Carrot,Clay Soil,Seedling Stage,17,39,36,1
Carrot,Clay Soil,Seedling Stage,18,40,33,1
Carrot,Clay Soil,Seedling Stage,19,41,30,1
Carrot,Clay Soil,Seedling Stage,20,42,27,1
Carrot,Clay Soil,Seedling Stage,21,43,24,1
Carrot,Clay Soil,Seedling Stage,22,44,21,1
Carrot,Clay Soil,Seedling Stage,23,45,18,1
Carrot,Clay Soil,Seedling Stage,24,46,15,1
Carrot,Clay Soil,Seedling Stage,25,25,76,1
Carrot,Clay Soil,Seedling Stage,26,26,73,1
Carrot,Clay Soil,Seedling Stage,27,27,70,1
Carrot,Clay Soil,Seedling Stage,28,28,67,1
Carrot,Clay Soil,Seedling Stage,29,29,64,1
Carrot,Clay Soil,Seedling Stage,30,30,61,1
Carrot,Clay Soil,Seedling Stage,31,31,58,1
Carrot,Clay Soil,Seedling Stage,32,32,55,1
Carrot,Clay Soil,Seedling Stage,33,33,52,1
Carrot,Clay Soil,Seedling Stage,34,34,49,1
Carrot,Clay Soil,Seedling Stage,35,35,46,1
Carrot,Clay Soil,Seedling Stage,36,36,43,1
Carrot,Clay Soil,Seedling Stage,37,37,40,1
Carrot,Clay Soil,Seedling Stage,38,38,37,1
Carrot,Clay Soil,Seedling Stage,39,39,34,1
Carrot,Clay Soil,Seedling Stage,40,40,31,1
Carrot,Clay Soil,Seedling Stage,41,25,80,1
Carrot,Clay Soil,Seedling Stage,42,26,77,1
Carrot,Clay Soil,Seedling Stage,43,27,74,1
Carrot,Clay Soil,Seedling Stage,44,28,71,1
Carrot,Clay Soil,Seedling Stage,45,29,68,1
Carrot,Clay Soil,Seedling Stage,46,30,65,1
Carrot,Clay Soil,Seedling Stage,47,31,62,1
Carrot,Clay Soil,Seedling Stage,48,32,59,1
Carrot,Clay Soil,Seedling Stage,49,33,56,1
Carrot,Clay Soil,Seedling Stage,50,34,53,1
Carrot,Clay Soil,Seedling Stage,51,35,50,1
Carrot,Clay Soil,Seedling Stage,52,36,47,1
Carrot,Clay Soil,Seedling Stage,53,37,44,1
Carrot,Clay Soil,Seedling Stage,54,38,41,1
Carrot,Clay Soil,Seedling Stage,55,39,38,1
Carrot,Clay Soil,Seedling Stage,56,40,35,1
Carrot,Clay Soil,Seedling Stage,57,41,32,1
Carrot,Clay Soil,Seedling Stage,58,42,29,1
Carrot,Clay Soil,Seedling Stage,59,43,26,1
Carrot,Clay Soil,Seedling Stage,60,44,23,1
Carrot,Clay Soil,Seedling Stage,61,45,20,1
Carrot,Clay Soil,Seedling Stage,62,46,17,1
Carrot,Clay Soil,Seedling Stage,63,25,78,1
Carrot,Clay Soil,Seedling Stage,64,26,75,1
Carrot,Clay Soil,Seedling Stage,65,27,72,1
Carrot,Clay Soil,Seedling Stage,66,28,69,1
Carrot,Clay Soil,Seedling Stage,67,29,66,1
Carrot,Clay Soil,Seedling Stage,68,30,63,1
Carrot,Clay Soil,Seedling Stage,69,31,60,1
Carrot,Clay Soil,Seedling Stage,70,32,57,2
Carrot,Clay Soil,Seedling Stage,71,33,54,2
Carrot,Clay Soil,Seedling Stage,72,34,51,2
Carrot,Clay Soil,Seedling Stage,73,35,48,2
Carrot,Clay Soil,Seedling Stage,74,36,45,2
Carrot,Clay Soil,Seedling Stage,75,37,42,2
Carrot,Clay Soil,Seedling Stage,76,38,39,2
Carrot,Clay Soil,Seedling Stage,77,39,36,2
Carrot,Clay Soil,Seedling Stage,78,40,33,2
Carrot,Clay Soil,Seedling Stage,79,41,30,2
Carrot,Clay Soil,Seedling Stage,80,42,27,2
Carrot,Clay Soil,Seedling Stage,81,43,24,0
Carrot,Clay Soil,Seedling Stage,82,44,21,0
Carrot,Clay Soil,Seedling Stage,83,45,18,0
Carrot,Clay Soil,Seedling Stage,84,46,15,0
Carrot,Clay Soil,Seedling Stage,85,25,76,0
Carrot,Clay Soil,Seedling Stage,86,26,73,0
Carrot,Clay Soil,Seedling Stage,87,27,70,0
Carrot,Clay Soil,Seedling Stage,88,28,67,0
Carrot,Clay Soil,Seedling Stage,89,29,64,0
Carrot,Clay Soil,Seedling Stage,90,30,61,0
Carrot,Clay Soil,Seedling Stage,91,31,58,0
Carrot,Clay Soil,Seedling Stage,92,32,55,0
Carrot,Clay Soil,Seedling Stage,93,33,52,0
Carrot,Clay Soil,Seedling Stage,94,34,49,0
Carrot,Clay Soil,Seedling Stage,95,35,46,0
Carrot,Clay Soil,Seedling Stage,96,36,43,0
Carrot,Clay Soil,Seedling Stage,97,37,40,0
Carrot,Clay Soil,Seedling Stage,98,38,37,0
Carrot,Clay Soil,Seedling Stage,99,39,34,0
Carrot,Clay Soil,Seedling Stage,100,40,31,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,1,25,80,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,2,26,77,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,3,27,74,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,4,28,71,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,5,29,68,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,6,30,65,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,7,31,62,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,8,32,59,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,9,33,56,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,10,34,53,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,11,35,50,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,12,36,47,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,13,37,44,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,14,38,41,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,15,39,38,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,16,40,35,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,17,41,32,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,18,42,29,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,19,43,26,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,20,44,23,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,21,45,20,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,22,46,17,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,23,25,78,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,24,26,75,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,25,27,72,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,26,28,69,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,27,29,66,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,28,30,63,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,29,31,60,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,30,32,57,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,31,33,54,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,32,34,51,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,33,35,48,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,34,36,45,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,35,37,42,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,36,38,39,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,37,39,36,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,38,40,33,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,39,41,30,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,40,42,27,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,41,43,24,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,42,44,21,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,43,45,18,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,44,46,15,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,45,25,76,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,46,26,73,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,47,27,70,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,48,28,67,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,49,29,64,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,50,30,61,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,51,31,58,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,52,32,55,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,53,33,52,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,54,34,49,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,55,35,46,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,56,36,43,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,57,37,40,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,58,38,37,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,59,39,34,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,60,40,31,2
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,61,25,80,2
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,62,26,77,2
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,63,27,74,2
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,64,28,71,2
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,65,29,68,2
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,66,30,65,2
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,67,31,62,2
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,68,32,59,2
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,69,33,56,2
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,70,34,53,2
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,71,35,50,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,72,36,47,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,73,37,44,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,74,38,41,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,75,39,38,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,76,40,35,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,77,41,32,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,78,42,29,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,79,43,26,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,80,44,23,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,81,45,20,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,82,46,17,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,83,25,78,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,84,26,75,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,85,27,72,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,86,28,69,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,87,29,66,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,88,30,63,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,89,31,60,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,90,32,57,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,91,33,54,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,92,34,51,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,93,35,48,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,94,36,45,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,95,37,42,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,96,38,39,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,97,39,36,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,98,40,33,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,99,41,30,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,100,42,27,0
Carrot,Clay Soil,Flowering,1,43,24,1
Carrot,Clay Soil,Flowering,2,44,21,1
Carrot,Clay Soil,Flowering,3,45,18,1
Carrot,Clay Soil,Flowering,4,46,15,1
Carrot,Clay Soil,Flowering,5,25,76,1
Carrot,Clay Soil,Flowering,6,26,73,1
Carrot,Clay Soil,Flowering,7,27,70,1
Carrot,Clay Soil,Flowering,8,28,67,1
Carrot,Clay Soil,Flowering,9,29,64,1
Carrot,Clay Soil,Flowering,10,30,61,1
Carrot,Clay Soil,Flowering,11,31,58,1
Carrot,Clay Soil,Flowering,12,32,55,1
Carrot,Clay Soil,Flowering,13,33,52,1
Carrot,Clay Soil,Flowering,14,34,49,1
Carrot,Clay Soil,Flowering,15,35,46,1
Carrot,Clay Soil,Flowering,16,36,43,1
Carrot,Clay Soil,Flowering,17,37,40,1
Carrot,Clay Soil,Flowering,18,38,37,1
Carrot,Clay Soil,Flowering,19,39,34,1
Carrot,Clay Soil,Flowering,20,40,31,1
Carrot,Clay Soil,Flowering,21,25,80,1
